File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,tmrfret,15,324.8868401,588.7200944,9.808696584,3.490131862,3.198869557,14.01243832,0,0,7.0.2,325,589,10,2,2784.274598,0.742524698,966.5504064,0.257475302,2,0.778826408,0.134920089,-0.455884385,0,-1,
1,tmrfret,15,304.9404142,599.9069232,12.14943917,3.216464712,2.930867118,15.75483939,0,0,7.0.2,305,600,12,2,3644.831752,1,0,0,2,0.596668941,0.059787831,-0.318193644,0,-1,
1,tmrfret,16,81.28318774,592.9314075,11.36287809,6.3553402,3.380457919,37.17060449,0,0,7.0.2,81,593,11,,,,,,,,,,,,
1,tmrfret,16,76.33007226,611.4777912,11.20406159,4.267878507,3.033597502,28.60636389,0,0,7.0.2,76,611,11,,,,,,,,,,,,
1,tmrfret,17,813.4521003,682.9568332,11.51023507,4.497967785,3.200794425,22.90546284,0,0,7.0.2,813,683,12,10,2281.859431,0.472624458,2545.673217,0.527375542,1,0.378661978,0.543096108,-0.323197464,0,-1,
1,tmrfret,17,834.6560028,592.7846701,13.38205228,2.96568772,3.333869434,6.813497244,0,0,7.0.2,835,593,13,10,236.6957861,0.045585625,4955.264649,0.954414375,1,-0.033308782,-0.930584997,-0.213090569,0,-1,
1,tmrfret,17,809.7387683,682.6978318,11.39658618,1.947605011,2.683280204,2.239809986,0,0,7.0.2,810,683,11,10,2458.676075,0.501837084,2439.921452,0.498162916,1,0.323349864,0.569082699,-0.329882692,0,-1,
1,tmrfret,18,190.5925659,746.7829708,11.93508994,3.487955692,3.534110833,26.91787786,0,0,7.0.2,191,747,12,,,,,,,,,,,,
1,tmrfret,18,230.0300337,652.4421154,12.52550261,1.569586025,3.372238812,13.97154794,0,0,7.0.2,230,652,13,2,1302.572017,0.323607708,2723.439715,0.676392292,1,-0.143387535,-0.091890506,-0.296072266,0,-1,
1,tmrfret,19,499.9093621,759.2268989,13.67913266,2.811852894,2.793172476,7.4983029,0,0,7.0.2,500,759,14,7,1279.441303,0.273520954,3397.176034,0.726479046,2,0.638424972,0.367625062,-0.181002904,0,0,
1,tmrfret,20,639.2322318,810.9493806,13.04978874,10000000,4.963173753,6.902725319,0,0,7.0.2,639,811,13,9,810.190135,0.190150746,3450.488152,0.809849254,1,-0.21693546,0.715964811,-0.25757686,0,2,18.4266406
