nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair,dlamin_A,dlamin_D
324,34,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,499,904,20,493,902,21,1906,2184,5238,1,47.9270286560059,47.9270286560059
324,34,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,465,853,21,465,848,23,1780,2344,13776,2,11.4017543792725,11.4017543792725
326,35,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,431,185,24,436,186,22,2664,2392,3707,1,16.9705619812012,16.9705619812012
326,35,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,428,297,22,428,296,19,3132,10855,3476,2,13.0384044647217,13.0384044647217
327,35,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,264,289,26,266,295,25,2782,8275,3304,1,33.7342567443848,33.7342567443848
327,35,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,263,310,27,267,313,29,2323,2781,9560,2,29.4108829498291,29.4108829498291
328,35,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,577,319,22,572,316,23,2550,5510,8534,1,41.1096076965332,41.1096076965332
328,35,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,558,345,27,554,348,25,2590,6538,5626,2,17.4642486572266,17.4642486572266
330,35,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,710,414,21,707,416,23,2298,5641,8260,1,7.21110248565674,7.21110248565674
330,35,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,713,479,28,708,478,26,1883,2736,10284,2,12.6491107940674,12.6491107940674
331,35,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,319,548,28,317,545,26,2237,3014,9251,1,27.3129997253418,27.3129997253418
331,35,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,324,609,23,319,610,25,2818,9007,4172,2,6,6
332,35,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,619,641,26,618,644,24,1953,3512,9483,1,8.06225776672363,8.06225776672363
332,35,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,659,729,22,660,732,20,2590,8037,3422,2,6,6
333,35,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,939,687,18,943,684,20,2181,2221,3158,1,5.65685415267944,5.65685415267944
333,35,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,911,723,24,916,724,22,1888,2260,13040,2,46,46
334,35,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,369,804,29,367,801,27,2159,3038,7703,1,36.359317779541,36.359317779541
334,35,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,367,822,25,373,824,26,2610,6180,3968,2,18.9736652374268,18.9736652374268
335,35,11,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,402,872,29,396,870,28,2430,6135,7367,1,13.6014709472656,13.6014709472656
335,35,11,2,/Volumes/projects/FRET-FISH/iAM602/a488_035.tif,/Volumes/projects/FRET-FISH/iAM602/a594_035.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_035.tif,379,946,22,378,941,24,2302,2965,3282,2,33.2415390014648,33.2415390014648
337,36,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,572,236,24,570,232,22,2105,2142,9476,1,20,20
337,36,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,615,223,24,615,223,21,2024,2092,3275,2,23,23
338,36,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,421,428,27,415,427,26,2046,2799,5612,1,19.1049728393555,19.1049728393555
338,36,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,444,375,24,441,371,22,2632,3723,3255,2,15.2315464019775,15.2315464019775
339,36,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,335,557,24,333,558,26,3240,7878,8231,1,12,12
339,36,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,376,524,23,371,521,23,2761,5986,11106,2,39.6610641479492,39.6610641479492
340,36,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,162,581,24,158,581,25,2459,3733,5655,1,28.2842712402344,28.2842712402344
340,36,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,149,540,25,154,539,23,3329,11087,3327,2,38.6005172729492,38.6005172729492
341,36,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,284,782,25,282,786,23,2266,2545,8196,1,12.0830459594727,12.0830459594727
341,36,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,320,740,22,320,739,25,2360,2423,3514,2,13.6014709472656,13.6014709472656
343,36,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,718,755,25,718,749,26,2073,2387,8016,1,13,13
343,36,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,738,851,24,733,852,22,2041,2547,14085,2,5,5
344,36,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,352,914,25,350,917,23,2418,2941,7195,1,27.5862293243408,27.5862293243408
344,36,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_036.tif,/Volumes/projects/FRET-FISH/iAM602/a594_036.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_036.tif,289,896,23,292,902,23,2815,5860,7882,2,20.8806133270264,20.8806133270264
345,37,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,608,196,29,607,192,27,2065,2624,11101,1,3,3
345,37,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,627,165,22,628,159,21,2029,2240,3130,2,6,6
348,37,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,752,296,25,752,292,23,2947,14243,5697,1,17.4642486572266,17.4642486572266
348,37,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,691,373,25,687,371,23,2305,4266,12314,2,7.07106781005859,7.07106781005859
349,37,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,631,419,28,627,416,26,2385,6348,11123,1,2,2
349,37,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,540,422,28,537,418,26,2176,2708,7256,2,9.48683261871338,9.48683261871338
351,37,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,645,641,30,640,643,30,2035,2507,43628,1,29.614185333252,29.614185333252
351,37,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,601,642,26,596,644,25,2677,9625,7557,2,9.43398094177246,9.43398094177246
352,37,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,176,665,24,179,662,26,2499,2651,9869,1,34.2344856262207,34.2344856262207
352,37,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,221,631,27,217,628,29,2768,5725,4469,2,2,2
353,37,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,451,807,28,451,807,31,2680,4987,3795,1,11.4017543792725,11.4017543792725
353,37,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_037.tif,/Volumes/projects/FRET-FISH/iAM602/a594_037.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_037.tif,481,737,32,482,737,29,2555,2920,8085,2,10,10
356,38,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,862,141,25,862,146,23,2233,2672,12376,1,5.83095169067383,5.83095169067383
356,38,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,920,199,24,924,196,26,2397,6721,3283,2,11.4017543792725,11.4017543792725
357,38,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,780,310,29,784,305,29,1977,2108,7350,1,27.4590606689453,27.4590606689453
357,38,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,780,331,26,776,333,24,1842,2198,7481,2,13.6014709472656,13.6014709472656
358,38,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,445,332,25,449,329,27,2520,2803,11388,1,13.416407585144,13.416407585144
358,38,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,456,376,27,456,383,27,2233,2918,3419,2,21.2132034301758,21.2132034301758
359,38,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,338,431,20,334,433,22,2893,5536,4090,1,2,2
359,38,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,280,399,21,283,395,19,2219,2406,3701,2,19.3132076263428,19.3132076263428
361,38,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,695,526,21,694,527,23,3012,11590,14137,1,31.7647609710693,31.7647609710693
361,38,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,693,536,30,698,540,31,2111,3765,3315,2,36.0693778991699,36.0693778991699
363,38,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,1007,846,22,1008,847,24,2092,7273,4299,1,3.60555124282837,3.60555124282837
363,38,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,1013,805,29,1010,803,27,1648,1979,5824,2,9,9
364,38,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,535,789,32,538,792,30,2043,2644,10481,1,21.5870323181152,21.5870323181152
364,38,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,555,763,30,556,763,27,2122,2785,11115,2,11.1803398132324,11.1803398132324
366,38,12,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,835,940,27,835,934,27,2057,2803,9692,1,44.944408416748,44.944408416748
366,38,12,2,/Volumes/projects/FRET-FISH/iAM602/a488_038.tif,/Volumes/projects/FRET-FISH/iAM602/a594_038.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_038.tif,830,922,20,831,916,19,1905,2950,3159,2,36.0555114746094,36.0555114746094
367,39,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,346,134,20,341,136,21,2870,10401,14257,1,9.48683261871338,9.48683261871338
367,39,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,390,163,28,389,167,26,2420,2426,8749,2,4,4
368,39,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,876,291,20,875,296,19,2704,12570,3050,1,16.4924221038818,16.4924221038818
368,39,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,965,260,22,968,266,22,1878,2303,11374,2,18,18
369,39,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,265,414,24,267,408,23,2193,2623,3402,1,33.9411239624023,33.9411239624023
369,39,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,199,370,18,194,369,20,2545,6295,6764,2,5.65685415267944,5.65685415267944
371,39,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,443,511,27,443,511,30,2448,5708,3200,1,18.0277557373047,18.0277557373047
371,39,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,472,536,25,472,536,28,2350,3705,3177,2,14.5602197647095,14.5602197647095
372,39,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,741,610,22,736,610,20,2316,5542,8105,1,4.12310552597046,4.12310552597046
372,39,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,803,552,21,803,552,18,1931,2132,3443,2,41.7731971740723,41.7731971740723
373,39,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,32,598,25,28,598,26,2386,7149,10151,1,8.9442720413208,8.9442720413208
373,39,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,46,563,22,46,563,25,2509,7364,3625,2,22.8035087585449,22.8035087585449
374,39,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,394,744,26,392,740,25,2271,4322,7265,1,13.9283885955811,13.9283885955811
374,39,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,364,769,28,360,766,26,1858,2535,9504,2,2,2
375,39,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,556,928,23,557,928,26,3161,11313,4082,1,4.24264049530029,4.24264049530029
375,39,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_039.tif,/Volumes/projects/FRET-FISH/iAM602/a594_039.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_039.tif,549,841,22,550,841,19,2724,10111,3199,2,1,1
376,40,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,404,120,28,408,117,26,2238,2505,3060,1,14.1421356201172,14.1421356201172
376,40,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,373,79,24,373,80,27,2514,6457,3183,2,8.9442720413208,8.9442720413208
378,40,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,715,323,24,710,324,22,1853,2603,11325,1,31.2569999694824,31.2569999694824
378,40,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,694,297,26,693,297,29,1969,2409,5019,2,31.2569999694824,31.2569999694824
379,40,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,542,372,25,547,373,23,2183,2561,3141,1,28.6356430053711,28.6356430053711
379,40,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,559,390,28,559,390,25,2128,4846,3273,2,13.6014709472656,13.6014709472656
380,40,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,257,435,25,256,431,23,1875,2593,10037,1,9.84885787963867,9.84885787963867
380,40,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,310,507,26,305,511,27,1791,2513,2885,2,11.6619033813477,11.6619033813477
382,40,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,830,733,28,826,736,26,1847,2556,11923,1,3.16227769851685,3.16227769851685
382,40,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,804,747,29,803,752,27,2088,2403,4746,2,11.7046995162964,11.7046995162964
383,40,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,551,843,21,549,844,22,2122,4961,7334,1,40.2492218017578,40.2492218017578
383,40,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,608,819,25,604,822,23,1849,3191,13229,2,3.60555124282837,3.60555124282837
384,40,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,141,861,23,137,862,24,3094,14091,14598,1,15,15
384,40,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,230,903,23,229,903,26,2481,6115,3965,2,2.2360680103302,2.2360680103302
385,40,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,457,910,25,457,910,23,2163,2963,10131,1,1,1
385,40,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_040.tif,/Volumes/projects/FRET-FISH/iAM602/a594_040.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_040.tif,413,848,28,414,848,25,2314,2940,8244,2,17.4642486572266,17.4642486572266
387,41,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_041.tif,/Volumes/projects/FRET-FISH/iAM602/a594_041.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_041.tif,358,101,26,358,101,24,1701,2410,8791,1,1.41421353816986,1.41421353816986
387,41,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_041.tif,/Volumes/projects/FRET-FISH/iAM602/a594_041.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_041.tif,435,93,21,432,89,19,2444,8183,8135,2,8.5440034866333,8.5440034866333
389,41,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_041.tif,/Volumes/projects/FRET-FISH/iAM602/a594_041.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_041.tif,776,275,29,772,276,27,2242,2276,6146,1,29.1547603607178,29.1547603607178
389,41,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_041.tif,/Volumes/projects/FRET-FISH/iAM602/a594_041.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_041.tif,757,224,18,763,225,19,2228,2473,3972,2,37.2021522521973,37.2021522521973
390,41,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_041.tif,/Volumes/projects/FRET-FISH/iAM602/a594_041.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_041.tif,411,359,24,408,362,22,2237,2740,9994,1,7.07106781005859,7.07106781005859
390,41,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_041.tif,/Volumes/projects/FRET-FISH/iAM602/a594_041.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_041.tif,389,263,22,396,263,22,2140,2487,3176,2,13,13
392,41,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_041.tif,/Volumes/projects/FRET-FISH/iAM602/a594_041.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_041.tif,726,478,32,724,482,30,2420,2913,7805,1,5,5
392,41,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_041.tif,/Volumes/projects/FRET-FISH/iAM602/a594_041.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_041.tif,819,465,26,814,466,24,2548,2895,12731,2,1,1
