File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,tmr,24,807.8090162,945.8009385,14.87293645,1.901974795,3.572265079,13.14706188,0,0,7.0.2,808,946,15,13,2629.467408,0.573822137,1953.031253,0.426177863,1,0.497654182,-0.013405651,-0.140000248,0,2,4.414863159
1,tmr,25,251.2763888,973.7683833,15.80926199,5.295739541,3.758918253,9.425263376,0,0,7.0.2,251,974,16,,,,,,,,,,,,
1,tmr,25,235.0852339,1002.334906,15.50124984,4.242329993,2.762511426,11.236126,0,0,7.0.2,235,1002,16,,,,,,,,,,,,
1,tmrfret,1,401.9787371,22.30132642,7.079066551,5.067029934,3.029416903,12.48409959,0,0,7.0.2,402,22,7,7,613.3916285,0.11263867,4831.259681,0.88736133,2,-0.855438689,0.307997362,-0.517925836,0,2,137.2813021
1,tmrfret,1,473,82,10,2.334255337,4.173723841,7.973126156,0,0,7.0.2,473,82,10,7,1198.540779,0.24297301,3734.273691,0.75702699,2,0.522235338,-0.614337563,-0.346106222,0,1,137.2813021
1,tmrfret,2,169.3514033,224.0240302,8.529134021,2.957406774,3.147588702,4.024178374,0,0,7.0.2,169,224,9,,,,,,,,,,,,
1,tmrfret,2,214.1965146,212.2979005,8.680180117,1.957406774,2.608882798,11.0891453,0,0,7.0.2,214,212,9,1,1281.983088,0.246672918,3915.684025,0.753327082,1,-0.094505353,0.686439698,-0.40142087,0,0,
1,tmrfret,3,603.3101807,156.6334534,12,5.341949098,3.34587115,7.599030872,0,0,7.0.2,603,157,12,10,2725.568773,0.613624913,1716.104107,0.386375087,1,-0.360633327,-0.345149136,-0.206453006,0,-1,
1,tmrfret,3,646.2682038,232.1573049,11.35985816,4.341949098,3.170600489,8.776322091,0,0,7.0.2,646,232,11,10,727.2574259,0.141339304,4411.473059,0.858660696,2,0.799466394,0.478984957,-0.244108409,0,-1,
1,tmrfret,3,607.5620588,157.5288916,8.787267119,1.195332019,2.836158218,8.43918972,0,0,7.0.2,608,158,9,10,2554.308931,0.541496429,2162.944006,0.458503571,1,-0.299668321,-0.377382472,-0.395437294,0,-1,
1,tmrfret,4,929.6089616,320.3975949,12.50343537,4.128020053,3.498136482,28.58918876,0,0,7.0.2,930,320,13,11,1592.035733,0.138022062,9942.414104,0.861977938,2,0.697500259,0.593564828,-0.32396629,0,-1,
1,tmrfret,4,864.9321792,295.7958051,9.22072418,2.615989795,4.097943187,12.33237456,0,0,7.0.2,865,296,9,11,1373.522272,0.356895369,2475.036188,0.643104631,2,0.702136434,0.130765968,-0.517066948,0,-1,
1,tmrfret,4,862,299,11,1.61646365,4.589053574,3.500739261,0,0,7.0.2,862,299,11,11,835.7032966,0.23430646,2731.00714,0.76569354,2,0.685800642,0.11961136,-0.412403664,0,-1,
1,tmrfret,5,441.8684082,255.7894592,10,6.086367246,5.518957161,4.878405366,0,0,7.0.2,442,256,10,4,683.0032183,0.131039692,4528.622079,0.868960308,1,0.212267621,-0.829954564,-0.437734653,0,2,47.47952437
1,tmrfret,5,401.7254016,248.5564733,10.53720649,5.086367246,3.097845348,13.10064298,0,0,7.0.2,402,249,11,4,1593.226139,0.307508839,3585.457766,0.692491161,1,-0.364915927,-0.5998912,-0.406134272,0,1,47.47952437
1,tmrfret,6,263.1795643,416.7137352,10.52871296,2.156297407,3.516200964,18.04138595,0,0,7.0.2,263,417,11,2,1903.128905,0.526844863,1709.598919,0.473155137,1,0.279400737,0.523391311,-0.309220254,0,1,128.6067166
1,tmrfret,6,239.0825022,343.9763183,10.05898438,1.268584611,3.974954782,4.321605761,0,0,7.0.2,239,344,10,2,740.8498665,0.103968963,6384.278697,0.896031037,2,-0.80511376,-0.250806388,-0.336851346,0,2,128.6067166
1,tmrfret,7,675.3912232,364.0528304,11.37069367,4.272308862,3.091009445,9.929437728,0,0,7.0.2,675,364,11,11,1614.934624,0.424242266,2191.3961,0.575757734,1,0.178094949,-0.9062048,-0.390598154,0,-1,
1,tmrfret,7,681.620291,364.6873634,13.54351232,3.609932701,3.477880842,17.98862194,0,0,7.0.2,682,365,14,11,2024.703351,0.558083744,1603.602536,0.441916256,1,0.184293899,-0.8655791,-0.262785293,0,-1,
1,tmrfret,7,694.9354221,374.3487988,6.755437125,1.39323882,2.441360327,11.71113227,0,0,7.0.2,695,374,7,11,2026.631137,0.551953052,1644.877512,0.448046948,1,0.165732112,-0.759844692,-0.662083833,0,-1,
1,tmrfret,8,562.7418823,487.2818909,0,2.812881745,1.417135654,0.560457507,0,0,7.0.2,563,487,0,,,,,,,,,,,,
